time_s,force_nN,indentation_nm,segment
0.0115,0.19473539646803725,5709.907622866332,0
0.01175,0.20675427183648917,5706.525153241136,0
0.012,0.20858448903479973,5703.57802528686,0
0.01225,0.2035654740633124,5700.482312432887,0
0.0125,0.20117758777464945,5697.222559997358,0
0.012750000000000001,0.20406303211732177,5694.140671678375,0
0.013000000000000001,0.2119794010930469,5690.616314701964,0
0.01325,0.20591510678585276,5687.684537039864,0
0.0135,0.21144793394230693,5684.518925869304,0
0.01375,0.2078015113146854,5681.353549055563,0
0.014,0.20915112586256238,5678.434715568151,0
0.01425,0.206319766742978,5675.184751148483,0
0.0145,0.20136982883482285,5672.457832860499,0
0.014750000000000001,0.199755954239285,5669.456471986225,0
0.015,0.2041106724740046,5666.142076185308,0
0.01525,0.19907764402309663,5663.194186393853,0
0.0155,0.21507852320254212,5660.403539823471,0
0.01575,0.2233472885106913,5657.423597049312,0
0.016,0.21142733705237857,5654.102957153071,0
0.01625,0.20649309225708617,5651.290630673545,0
0.0165,0.2102573543409122,5648.1755242293275,0
0.01675,0.20791192412281903,5645.042338745245,0
0.017,0.21462566358106033,5642.073083940114,0
0.01725,0.2114744163909667,5638.8533068888855,0
0.0175,0.20866309485363696,5636.041143655606,0
0.017750000000000002,0.20318701604579958,5632.647631267251,0
0.018000000000000002,0.21626630113430534,5629.788342718338,0
0.01825,0.2025587288027755,5626.86062309255,0
0.0185,0.20808567040049827,5623.854424666109,0
0.01875,0.202320248220735,5621.040917438103,0
0.019,0.20658949329622023,5618.149998073513,0
0.01925,0.2088357208055478,5614.871879606653,0
0.0195,0.2052473071068351,5611.893517913758,0
0.01975,0.2135050025701399,5609.020867953932,0
0.02,0.20195201852092456,5606.206526470564,0
0.02025,0.20817016177806688,5603.012376712903,0
0.0205,0.20226672230532075,5600.466014051514,0
0.02075,0.21087905646300747,5597.430573226193,0
0.021,0.20087395383509762,5594.856371515679,0
0.02125,0.19579174393816737,5591.7973484396725,0
0.021500000000000002,0.2044391075183531,5588.874434893008,0
0.021750000000000002,0.21217192266226773,5585.973978194634,0
0.022,0.20334983273315807,5582.954994631998,0
0.02225,0.21473369377271254,5579.814259291559,0
0.0225,0.20797273472135944,5576.850874540202,0
0.02275,0.20528485768991822,5574.354377579442,0
0.023,0.20612584433894143,5571.461656978889,0
0.02325,0.19689040722434367,5568.363034558654,0
0.0235,0.20537243124616572,5565.4006241771685,0
0.02375,0.20645231924080046,5562.485564193068,0
0.024,0.21201667116708267,5559.811493351051,0
0.02425,0.2149278966857964,5557.158140607481,0
0.0245,0.2148462086882803,5553.889710211885,0
0.02475,0.21558953371787737,5551.090389011361,0
0.025,0.21229928916355612,5548.655526160418,0
0.02525,0.20894823401069457,5545.687280401726,0
0.025500000000000002,0.19194915654455147,5542.8591090146365,0
0.025750000000000002,0.21691812890183396,5539.792502588707,0
0.026000000000000002,0.19469266159884105,5536.983728352747,0
0.02625,0.21067742690185273,5534.177863546542,0
0.0265,0.2191640759021141,5531.259301255942,0
0.02675,0.21669337957974566,5528.557557742147,0
0.027,0.212969611713579,5525.758385648053,0
0.02725,0.2096332696023354,5523.167384190665,0
0.0275,0.2009626477171135,5520.36751933754,0
0.02775,0.20763883488185061,5517.430864234734,0
0.028,0.20958114623215796,5514.619989943363,0
0.02825,0.20472340685868964,5511.871816624703,0
0.0285,0.2119212519096144,5508.968149949862,0
0.02875,0.21183409911693793,5506.042018471172,0
0.029,0.19628383719701636,5503.24669733375,0
0.02925,0.20984877067796606,5500.652811962602,0
0.029500000000000002,0.2116456397976407,5497.743532931485,0
0.029750000000000002,0.20606601381164577,5495.393074751126,0
0.03,0.20885393507899463,5492.222256289046,0
0.03025,0.21320374953664858,5489.351303820601,0
0.0305,0.21681808466592625,5486.7915080494095,0
0.03075,0.2106065282401337,5483.806804620274,0
0.031,0.2211767248960458,5481.276863864216,0
0.03125,0.20976526108206317,5478.518839216149,0
0.0315,0.21785621615218856,5475.610781386574,0
0.03175,0.21499108990081825,5472.863038230792,0
0.032,0.2142194625345957,5470.115464748365,0
0.03225,0.20641294534890953,5467.221498715864,0
0.0325,0.20687042994883056,5464.758592668435,0
0.03275,0.20924052101719665,5461.77960892944,0
0.033,0.21311659503355107,5459.101581166811,0
0.03325,0.20637483374773163,5456.376719036761,0
0.0335,0.20519238035660514,5453.405909712839,0
0.03375,0.20553496742447686,5450.862673651433,0
0.034,0.205702268835751,5447.947919530595,0
0.03425,0.2045399915709818,5445.351378113095,0
0.0345,0.21405006072630844,5442.574178320487,0
0.03475,0.2084494153763931,5439.77819679691,0
0.035,0.2168064555134082,5437.308146962116,0
0.035250000000000004,0.2089681313384256,5434.508948848043,0
0.035500000000000004,0.21032040730141038,5431.818412203219,0
0.035750000000000004,0.21756182874867333,5429.2613448965685,0
0.036000000000000004,0.21377795155658474,5426.661575761615,0
0.03625,0.2128088971336547,5423.612871114107,0
0.0365,0.2164792810493518,5421.0466651131,0
0.03675,0.2151700204646105,5418.351342190961,0
0.037,0.20934939102556985,5415.641631908022,0
0.03725,0.2152511491544529,5412.9742670905125,0
0.0375,0.21783309810167603,5410.3005741844845,0
0.03775,0.21313523178099003,5407.804161855634,0
0.038,0.21599209156756843,5405.054751655268,0
0.03825,0.20916079316217,5402.150164942301,0
0.0385,0.213180209012144,5399.46263077465,0
0.03875,0.20424728722175067,5396.9115329963,0
0.039,0.1969323022768188,5394.058560563263,0
0.03925,0.2027530719703831,5391.3628238997235,0
0.0395,0.20440702002000924,5388.478306507978,0
0.03975,0.20357612314458573,5385.996762445272,0
0.04,0.20563963663882384,5383.06035024953,0
0.04025,0.2074933926512179,5380.59371258408,0
0.0405,0.20907812338298817,5377.659330431846,0
0.04075,0.20933103649759932,5375.4474480908875,0
0.041,0.2137067723858183,5372.7227813811505,0
0.04125,0.21257896352545338,5370.044572245543,0
0.0415,0.2120126089171591,5367.484323671828,0
0.04175,0.20631598329168072,5364.862664240188,0
0.042,0.20624914859030632,5361.9271729824195,0
0.04225,0.21775519184503622,5359.309585047892,0
0.0425,0.20206901644998695,5356.77470472235,0
0.04275,0.213215238434643,5354.237349870059,0
0.043000000000000003,0.20584014416378915,5351.4999123847765,0
0.043250000000000004,0.19759856257691805,5348.786057433327,0
0.043500000000000004,0.2013125211785324,5346.262825244564,0
0.043750000000000004,0.20821738137117873,5343.646228039076,0
0.044,0.21413469064797971,5341.078073937046,0
0.04425,0.20164305833031504,5338.376019179359,0
0.0445,0.20957400009313448,5335.915378494415,0
0.04475,0.2133895457304169,5333.171647428536,0
0.045,0.2115455955617331,5330.429189875412,0
0.04525,0.20355902748648627,5327.919667707447,0
0.0455,0.20770174758782511,5325.270573256857,0
0.04575,0.20913150904387875,5322.634000468469,0
0.046,0.22157059722779496,5320.1039559055125,0
0.04625,0.22117294315516955,5317.2640195336035,0
0.0465,0.2234715728333009,5314.795805368484,0
0.04675,0.20517234277435042,5312.302167263656,0
0.047,0.20854595667005088,5309.956661255992,0
0.04725,0.22080457320083538,5307.277157514703,0
0.0475,0.20816035251351458,5304.380334572603,0
0.04775,0.20952804108031473,5301.953823816058,0
0.048,0.2118230292720935,5299.2547899894535,0
0.04825,0.20925775521939882,5296.728849443133,0
0.0485,0.225852032473893,5294.214968617936,0
0.04875,0.21206234967085508,5291.361121843946,0
0.049,0.22541528501842398,5288.76264038358,0
0.04925,0.21387253099733197,5286.26155271245,0
0.0495,0.22123417451728095,5283.639832198512,0
0.04975,0.20850462263567046,5281.122553648952,0
0.05,0.21010897018612434,5278.879689813823,0
0.05025,0.20351713243401115,5276.38061660226,0
0.0505,0.2202728272514691,5273.63199532755,0
0.05075,0.22411779555114547,5271.122717227631,0
0.051000000000000004,0.2143768144267938,5268.485001579014,0
0.051250000000000004,0.21142033116787878,5266.168131361435,0
0.051500000000000004,0.21240437743105312,5263.566592043892,0
0.051750000000000004,0.2138466095667669,5260.722908040245,0
0.052000000000000005,0.20498164280351644,5258.241305522365,0
0.05225,0.19915344817230235,5256.069517801758,0
0.0525,0.223082325479991,5253.161556263422,0
0.05275,0.21757570026314924,5250.862890200845,0
0.053,0.2016595929703198,5248.5208295509365,0
0.05325,0.211118376861769,5245.648208865037,0
0.0535,0.2108989537907385,5243.204283022027,0
0.05375,0.2201090287824449,5240.52328467315,0
0.054,0.20681424261830852,5238.104745939984,0
0.05425,0.21472122309305233,5235.553501891264,0
0.0545,0.2036575306330545,5233.266352746656,0
0.05475,0.2008768957592528,5230.7076067581165,0
0.055,0.21351579190593697,5228.280711178521,0
0.05525,0.2041399565922959,5225.381705348795,0
0.0555,0.20747699826573685,5223.056093943701,0
0.05575,0.22369744248115755,5220.367227179521,0
0.056,0.20261617671358967,5217.925746462946,0
0.05625,0.20722674827665455,5215.250083055354,0
0.0565,0.21134606810801249,5212.727660829243,0
0.05675,0.22074768459769495,5210.238872427992,0
0.057,0.21274416282929334,5207.448025853927,0
0.05725,0.20703212459999962,5205.2810564783495,0
0.0575,0.20987273196604167,5202.6518177900425,0
0.05775,0.2131468609335081,5200.319110984185,0
0.058,0.2126107705147498,5197.84747093969,0
0.05825,0.2093621422142774,5195.226599092182,0
0.0585,0.21794799392330433,5192.497613153806,0
0.058750000000000004,0.22299587395993295,5190.1328372672015,0
0.059000000000000004,0.21231190009773998,5187.613166354215,0
0.059250000000000004,0.2196585500670236,5185.0895484645725,0
0.059500000000000004,0.21408088593393915,5182.921976426826,0
0.059750000000000004,0.2077723674509178,5180.084931137103,0
0.06,0.2059735364783327,5177.792932781006,0
0.06025,0.20988618271694653,5175.230802641624,0
0.0605,0.21713993458934602,5172.6863025175535,0
0.06075,0.20836324265496137,5170.095860515765,0
0.061,0.22060756690769898,5167.49553785846,0
0.06125,0.2160798053783396,5165.150138063972,0
0.0615,0.21348888869370616,5162.564269324836,0
0.06175,0.208960145382681,5160.11116717047,0
0.062,0.21059615966790773,5157.765829578965,0
0.06225,0.20101995537340395,5155.44955869363,0
0.0625,0.20790842118056918,5153.006010316551,0
0.06275,0.20772935036225326,5150.423627241589,0
0.063,0.22100382014550862,5147.851799777894,0
0.06325,0.21171808125912023,5145.271910131645,0
0.0635,0.20853390675396172,5142.842736210731,0
0.06375,0.2089090020837483,5140.60722055318,0
0.064,0.21646498877130482,5138.008945481546,0
0.06425,0.21563983548966803,5135.570181162426,0
0.0645,0.20937853659975847,5133.183737801234,0
0.06475,0.2095959995282996,5130.529458863677,0
0.065,0.21524624537738726,5128.02326853535,0
0.06525,0.20950996706139152,5125.739562834307,0
0.0655,0.21943296092821432,5123.359575609053,0
0.06575,0.21531658302101153,5121.058182819328,0
0.066,0.209386522555503,5118.524084709189,0
0.06625,0.21714133713458275,5115.937824165493,0
0.0665,0.210786298620647,5113.642675408792,0
0.06675,0.21416089258759213,5110.888506280723,0
0.067,0.2175639308561075,5108.569441861644,0
0.06725,0.20850868488559404,5106.30988925496,0
0.0675,0.21676497951408313,5103.828676677856,0
0.06775,0.22193181933268463,5101.370450054073,0
0.068,0.2087959261500858,5098.916942991696,0
0.06825,0.21743039828704028,5096.521160763811,0
0.0685,0.20611155206089452,5094.19768779447,0
0.06875,0.22020949378192353,5091.853483181547,0
0.069,0.2197503278381394,5089.264319822135,0
0.06925,0.2074173097033859,5086.822846840283,0
0.0695,0.20644825528045585,5084.570723391509,0
0.06975,0.21417308275820493,5082.276661424125,0
0.07,0.21389088552530253,5079.907107362401,0
0.07025,0.2125621500868223,5077.478314956633,0
0.07050000000000001,0.21065388808776922,5074.978841191453,0
0.07075000000000001,0.2257161189987653,5072.433390225112,0
0.07100000000000001,0.21716908016353464,5069.984472659945,0
0.07125000000000001,0.2162046490086229,5067.754160033966,0
0.07150000000000001,0.21803738907793863,5065.180819938544,0
0.07175000000000001,0.21721265655987282,5062.819499908042,0
0.07200000000000001,0.21349981828402692,5060.519704518467,0
0.07225,0.20841957024000712,5057.694459988804,0
0.0725,0.2141435181308663,5055.785434899215,0
0.07275,0.21952319760999064,5053.278518832388,0
0.073,0.22606122893764224,5050.800646476507,0
0.07325,0.2113617612208752,5048.6000165872,0
0.0735,0.22392625576359043,5046.076512729782,0
0.07375,0.21563857490937596,5043.907344882649,0
0.074,0.21237481280371454,5041.57351558466,0
0.07425,0.2139435699135747,5039.340585168055,0
0.0745,0.21666927974756742,5036.644137482238,0
0.07475,0.20841018344944684,5034.303247857701,0
0.075,0.21563745287318656,5032.152571954288,0
0.07525,0.21988021721043302,5029.742091728296,0
0.0755,0.2113244911468394,5026.9741580708815,0
0.07575,0.21361261199822104,5024.767082363442,0
0.076,0.20965807070713202,5022.538638000868,0
0.07625,0.22001627094008436,5020.00653316667,0
0.0765,0.2204645072935478,5017.603717248911,0
0.07675,0.208719282184159,5015.2425033913,0
0.077,0.21169468098913932,5012.921238281305,0
0.07725,0.21978787842122255,5010.350889066028,0
0.0775,0.21943814521432733,5008.205738207678,0
0.07775,0.21499977712918117,5005.660028812643,0
0.078,0.22817098024332633,5003.365041858062,0
0.07825,0.2124867667011876,5001.0931291081515,0
0.0785,0.22435221217284138,4998.771085309721,0
0.07875,0.22459741813033435,4996.649073174605,0
0.079,0.21120160765904555,4993.9784617880905,0
0.07925,0.20675469260006024,4991.76248229751,0
0.0795,0.22056595236427126,4989.0407727975435,0
0.07975,0.21647619716025188,4986.794257288353,0
0.08,0.22089410860999337,4984.599120133531,0
0.08025,0.2143936278654249,4982.464414160348,0
0.0805,0.21350163988241366,4980.204369073319,0
0.08075,0.22550159799437938,4977.6059410549715,0
0.081,0.21151393053738132,4975.440758576727,0
0.08125,0.22438570050600093,4973.317668775202,0
0.0815,0.20688430146330647,4970.809343747029,0
0.08175,0.20703703008748628,4968.389614321426,0
0.082,0.2113204271864948,4965.991453994542,0
0.08225,0.21209836087501982,4963.611222032361,0
0.0825,0.220878275242607,4961.235131199828,0
0.08275,0.22142333339877554,4958.979594262206,0
0.083,0.21955878634016332,4956.504287000004,0
0.08325,0.21742199156772474,4954.185099504597,0
0.0835,0.21571255574977388,4951.748176653659,0
0.08375,0.22985351284904643,4949.588748656623,0
0.084,0.2199561599037414,4947.105330909595,0
0.08425,0.2266205776614367,4944.947776974472,0
0.0845,0.21397173370609754,4942.831076241152,0
0.08475,0.21917500378201382,4940.493688316522,0
0.085,0.20712810658598368,4938.3711300263,0
0.08525,0.2212124555911632,4935.808431188384,0
0.0855,0.21843378257027196,4933.6217448895695,0
0.08575,0.22355914638954835,4931.249763526722,0
0.08600000000000001,0.2146413566939231,4928.948945935068,0
0.08625000000000001,0.2168144414691527,4926.686291093546,0
0.08650000000000001,0.21661673561381892,4924.355846699619,0
0.08675000000000001,0.21256243059586966,4922.1261830717085,0
0.08700000000000001,0.22081382144729303,4919.7304082954,0
0.08725000000000001,0.2146315474293707,4917.4149060299305,0
0.08750000000000001,0.22680833570811554,4915.043029028376,0
0.08775000000000001,0.2138473091289643,4912.59371752362,0
0.088,0.2067315728391267,4910.466809359146,0
0.08825,0.21535777851128926,4908.283830447947,0
0.0885,0.2153361998396952,4906.000004235381,0
0.08875,0.21014974320241003,4903.636899474723,0
0.089,0.21830613384951514,4901.456963244525,0
0.08925,0.20927512967612463,4899.1564456955975,0
0.0895,0.2121720629167914,4897.140223612846,0
0.08975,0.21776892310498844,4894.55061911024,0
0.09,0.21465704980678574,4892.200498298316,0
0.09025,0.21711247206944148,4889.970672522832,0
0.0905,0.20379498690794265,4887.714910690373,0
0.09075,0.20904365497858388,4885.524399663809,0
0.091,0.2124081608823504,4883.556326605194,0
0.09125,0.2142358552096558,4881.0987357797985,0
0.0915,0.20891937065597432,4878.755720363012,0
0.09175,0.21925374985537474,4876.598622004159,0
0.092,0.20141354548568474,4874.204252202277,0
0.09225,0.2195065227154622,4871.963824365142,0
0.0925,0.22291376519884584,4869.50534855381,0
0.09275,0.21979446525257232,4867.317392729154,0
0.093,0.22000898454653722,4865.221183829537,0
0.09325,0.21425841566291565,4862.7153680229485,0
0.0935,0.21366137268067228,4860.460096087764,0
0.09375,0.21145493982680674,4858.21624373105,0
0.094,0.21961735628716691,4856.027233331427,0
0.09425,0.21850328039717523,4853.799089033605,0
0.0945,0.21199131075461236,4851.493994110497,0
0.09475,0.2169534388333803,4849.216484043972,0
0.095,0.21044581194978837,4847.156921129217,0
0.09525,0.21248704721023495,4845.119523915715,0
0.0955,0.22813090678923803,4842.730279420794,0
0.09575,0.22133225690027813,4840.354423216332,0
0.096,0.21236416372244113,4838.024310767949,0
0.09625,0.22718861532401513,4835.78260105474,0
0.0965,0.21328081426614634,4833.54152279743,0
0.09675,0.199439847909652,4831.085569553996,0
0.097,0.19771976301042773,4828.842472137278,0
0.09725,0.20509303739331586,4827.143159256481,0
0.0975,0.20575915572847042,4824.704502604779,0
0.09775,0.22496298641503695,4822.527567491953,0
0.098,0.2153612814535392,4820.234067681491,0
0.09825,0.2135254592055446,4818.068251351192,0
0.0985,0.22126570099753007,4815.866151888323,0
0.09875,0.21276055721477444,4813.574858023015,0
0.099,0.22980797459979774,4811.49933877357,0
0.09925,0.21858370781439923,4809.132861543411,0
0.0995,0.2119316204818404,4806.832446787041,0
0.09975,0.20584154499860488,4804.529845417256,0
0.1,0.21810212338229992,4802.2381777715245,0
0.10025,0.2157035880123636,4800.193479481456,0
0.1005,0.20805932820636217,4797.968264981484,0
0.10075,0.2173718300504577,4795.711833135988,0
0.101,0.21743362243066386,4793.557521005944,0
0.10125,0.20567942958386481,4791.551746696595,0
0.1015,0.22104417410864433,4788.7915892446135,0
0.10175000000000001,0.2025587288027755,4786.984555991707,0
0.10200000000000001,0.22155238124392712,4784.4868299784075,0
0.10225000000000001,0.21125359077469938,4782.441213480074,0
0.10250000000000001,0.215072499099708,4780.352320102007,0
0.10275000000000001,0.2086048071261018,4778.318843290786,0
0.10300000000000001,0.2174383859532058,4776.007186330108,0
0.10325000000000001,0.21811823725873364,4773.882056354196,0
0.10350000000000001,0.21624794660633478,4771.372776067053,0
0.10375000000000001,0.22300568151406425,4769.2278808334795,0
0.10400000000000001,0.21006147008396517,4766.787644868069,0
0.10425,0.21986886685654122,4764.632646972393,0
0.1045,0.2098748323630548,4762.410457695581,0
0.10475,0.2119131256993462,4760.105959760755,0
0.105,0.20478996276143774,4758.070815288252,0
0.10525,0.21003204571115022,4755.834152279567,0
0.1055,0.21145339873746732,4753.847922823951,0
0.10575,0.22157704209420007,4751.41650880554,0
0.106,0.21324074081205802,4749.425266546729,0
0.10625,0.20381180034657376,4747.058609241084,0
0.1065,0.21279334427531565,4744.741015000377,0
0.10675,0.22507465980346272,4742.423107183705,0
0.107,0.22121329711830523,4740.555741458576,0
0.10725,0.21995461881440195,4738.278166385153,0
0.1075,0.22062115962354856,4736.250137806133,0
0.10775,0.21581161991443676,4734.196009640758,0
0.108,0.2182579341851586,4731.93669024004,0
0.10825,0.22130507317899997,4729.790282969428,0
0.1085,0.20822004278628653,4727.831224996461,0
0.10875,0.21750690370886439,4725.412623180713,0
0.109,0.2229862049499043,4723.140514142779,0
0.10925,0.21707253886987687,4721.123376008813,0
0.1095,0.2072959673049315,4719.039700639674,0
0.10975,0.2234567212475802,4716.729359309769,0
0.11,0.21977274632645455,4714.741209279544,0
0.11025,0.21780787623330838,4712.096278839327,0
0.1105,0.22323435454197346,4710.343225394272,0
0.11075,0.20900147941706143,4707.956202920528,0
0.111,0.21193876662086386,4706.087115190476,0
0.11125,0.22131642353289174,4703.8077988024015,0
0.1115,0.2234085198728027,4701.635602112664,0
0.11175,0.22611811583036168,4699.656994240675,0
0.112,0.2240201339317193,4697.453866148614,0
0.11225,0.2187018277796511,4695.2184671504065,0
0.1125,0.22991642555502095,4692.836332750459,0
0.11275,0.21746108495056835,4690.993687520739,0
0.113,0.21678543785990878,4688.858161946113,0
0.11325,0.22152197508944638,4686.349485911899,0
0.1135,0.21838628246811279,4684.387983033342,0
0.11375,0.23288439942235142,4682.1768716040315,0
0.114,0.21833079469978808,4680.012866158604,0
0.11425,0.20586830795631203,4677.878150462304,0
0.1145,0.22029230210520806,4675.482918228026,0
0.11475,0.21640683958787232,4673.406634859742,0
0.115,0.20644839553497954,4671.375835374729,0
0.11525,0.2267946044481633,4669.229394978013,0
0.1155,0.2215039010705232,4667.230804563639,0
0.11575,0.22050415998406514,4665.130044077085,0
0.116,0.2150527420265007,4662.942583653164,0
0.11625,0.21492579457836228,4660.884646932287,0
0.1165,0.23245914257529787,4658.8958331575905,0
0.11675,0.22742177136541894,4656.5111784091105,0
0.117,0.21998978849142464,4654.407457949153,0
0.11725000000000001,0.21322168330104807,4652.395220731307,0
0.11750000000000001,0.21386314249635066,4650.132423849183,0
0.11775000000000001,0.227222384166222,4647.9076023367625,0
0.11800000000000001,0.2198509313817207,4645.783303830562,0
0.11825000000000001,0.21921409716485743,4643.924530333149,0
0.11850000000000001,0.22094174896667618,4641.759501649286,0
0.11875000000000001,0.22109475638948237,4639.6283454171635,0
0.11900000000000001,0.22047767924582637,4637.3748074797895,0
0.11925000000000001,0.22952619813046637,4635.4392463201975,0
0.11950000000000001,0.22783820072958594,4633.384931306769,0
0.11975000000000001,0.2189354028742049,4630.938851193072,0
0.12,0.22248430413692397,4629.075525146566,0
0.12025,0.2234483128178437,4626.858647639028,0
0.1205,0.21964327771773198,4624.462504053388,0
0.12075,0.23038287789235226,4622.557150891464,0
0.121,0.22852673926347666,4620.321926861138,0
0.12125,0.20289921376321313,4618.2578983850635,0
0.1215,0.22118807524993755,4616.2671832831775,0
0.12175,0.2249866654836442,4613.9601832328835,0
0.122,0.23063747235082654,4612.062122398469,0
0.12225,0.2312539901868088,4609.611621299941,0
0.1225,0.21770026509480622,4607.925366417121,0
0.12275,0.2237974867170652,4605.525079974557,0
0.123,0.2219028157234407,4603.594827244194,0
0.12325,0.20591496653132907,4601.515713540684,0
0.1235,0.20577232768074896,4599.215606561766,0
0.12375,0.21694825454726727,4597.232718385756,0
0.124,0.22914087448297746,4594.900037003417,0
0.12425,0.2265571039373675,4593.010409828296,0
0.1245,0.22653062319912873,4590.869833686843,0
0.12475,0.22349301125037133,4588.838376663637,0
0.125,0.22318222946137498,4586.502976403367,0
0.12525,0.21361905857504715,4584.386478740755,0
0.1255,0.20730087108199713,4582.430557311725,0
0.12575,0.23095792143943047,4580.165178245559,0
0.126,0.21074972810880854,4578.239843764538,0
0.12625,0.21457269868374082,4576.271251084905,0
0.1265,0.2441980613623842,4574.004121587551,0
0.12675,0.2304829221282599,4572.061945932543,0
0.127,0.2255313028762417,4569.84492172485,0
0.12725,0.21870378792214054,4567.491247173054,0
0.1275,0.227322707200756,4565.544579988934,0
0.12775,0.22585847734029812,4563.807046027451,0
0.128,0.23193636265292078,4561.546382881236,0
0.12825,0.21909793905251607,4559.661493092842,0
0.1285,0.22238720182517152,4557.543453335885,0
0.12875,0.22328185464413264,4555.41111200089,0
0.129,0.2274611435468889,4553.190374199312,0
0.12925,0.23662259811066774,4551.253624743436,0
0.1295,0.2319467312251468,4548.952877905006,0
0.12975,0.23217806566816385,4547.099522956339,0
0.13,0.211142618658892,4544.940199206098,0
0.13025,0.2193763528341212,4543.050112309249,0
0.1305,0.21905478341974888,4540.759996796273,0
0.13075,0.2157199823978447,4538.768632089732,0
0.131,0.21988175829977247,4536.487075248585,0
0.13125,0.22071279542971967,4534.068421099604,0
0.1315,0.2274809006200962,4532.321031528533,0
0.13175,0.22211313251295833,4530.388712927235,0
0.132,0.222218361034979,4528.319384550164,0
0.13225,0.20823489608242818,4526.282560054245,0
0.1325,0.20282495241376788,4524.151897162032,0
0.13275,0.2146989448592609,4522.31113814564,0
0.133,0.20364491969887066,4520.175402874377,0
0.13325,0.2144514965398101,4518.1417582013955,0
0.1335,0.220587250526818,4516.033176995233,0
0.13375,0.22261517358046234,4513.975052389947,0
0.134,0.23575386843269266,4512.104275865391,0
0.13425,0.22403764864296885,4509.986381834534,0
0.1345,0.21092417394868518,4508.174742548455,0
0.13475,0.21369149832610562,4505.819503461478,0
0.135,0.23137435080359747,4503.681377877497,0
0.13525,0.21956859560471564,4501.614499021532,0
0.1355,0.23059263366377522,4499.69392768609,0
0.13575,0.21933641963455655,4497.779567036727,0
0.136,0.20852690086946193,4495.643416234489,0
0.13625,0.2130782029233259,4493.672020338282,0
0.1365,0.22547427572899859,4491.386972159059,0
0.13675,0.23293946471668409,4489.471729150881,0
0.137,0.22595361779914006,4487.444847304515,0
0.13725,0.22847517520097288,4485.552254974182,0
0.1375,0.21190569905127535,4483.565823556646,0
0.13775,0.2129327606926932,4481.316272516618,0
0.138,0.22191080167918523,4479.340505058547,0
0.13825,0.22931167883650144,4477.222373290534,0
0.1385,0.22475098828165618,4475.30331430367,0
0.13875,0.2127766710912082,4473.264607404536,0
0.139,0.20595798361999365,4471.260305221666,0
0.13925,0.21451328892001623,4469.175543312436,0
0.1395,0.21075183021624272,4467.006702188754,0
0.13975,0.22597183378300797,4465.025267090626,0
0.14,0.23053112179261642,4463.271525387557,0
0.14025,0.22313795350283938,4460.8927950025745,0
0.1405,0.20646310686617655,4459.100221267528,0
0.14075000000000001,0.22468583321372387,4456.838478761548,0
0.14100000000000001,0.2070843899351218,4455.0181482772105,0
0.14125000000000001,0.22611839633940906,4453.012773003158,0
0.14150000000000001,0.2340532600976284,4450.75979819676,0
0.14175000000000001,0.23255792452049243,4448.88800009873,0
0.14200000000000002,0.22579458456307883,4446.544336730353,0
0.14225000000000002,0.22366731683572424,4444.719315864075,0
0.14250000000000002,0.21847553736822342,4442.847452737126,0
